|OrderId|OrderDate |OrderAmount|SalePersone     |
|44,292 |2015-01-13|906        |Neville Hindley |
|44,293 |2015-01-13|417.5      |Garth Evershed  |
|44,294 |2015-01-13|1,433      |Lyndon Evershed |
|44,295 |2015-01-13|3,253.5    |Garth Evershed  |
|44,296 |2015-01-13|282.5      |Neville Hindley |
|44,297 |2015-01-13|936        |Lyndon Evershed |
|44,298 |2015-01-14|1,623      |Neville Hindley |
|44,299 |2015-01-14|1,047.5    |Neville Hindley |
|44,300 |2015-01-14|1,228      |Douglas Evershed|
|44,301 |2015-01-14|5,009.75   |Neville Hindley |
|44,302 |2015-01-14|318.93     |Neville Hindley |
|44,303 |2015-01-14|642        |Neville Hindley |
|44,304 |2015-01-14|1,420      |Lyndon Evershed |
|44,305 |2015-01-14|1,553.74   |Lyndon Evershed |
|44,306 |2015-01-14|5,565      |Garth Evershed  |
|44,307 |2015-01-15|335        |Douglas Evershed|
|44,308 |2015-01-15|5,062      |Garth Evershed  |
|44,309 |2015-01-15|387        |Lyndon Evershed |
|44,310 |2015-01-15|502.25     |Douglas Evershed|
|44,311 |2015-01-16|202.87     |Garth Evershed  |
|44,312 |2015-01-16|333        |Neville Hindley |
|44,313 |2015-01-16|610.5      |Harvey Lock     |
|44,314 |2015-01-16|534.7      |Lyndon Evershed |
|44,315 |2015-01-16|370.4      |Neville Hindley |
|44,316 |2015-01-16|308        |Harvey Lock     |
|44,317 |2015-01-16|2,019.6    |Douglas Evershed|
|44,318 |2015-01-16|2,520      |Neville Hindley |
|44,319 |2015-01-16|990        |Neville Hindley |
|44,320 |2015-01-19|2,943.85   |Neville Hindley |
|44,321 |2015-01-19|1,555.5    |Neville Hindley |
|44,322 |2015-01-19|1,207.5    |Lyndon Evershed |
|44,323 |2015-01-19|989.5      |Garth Evershed  |
|44,324 |2015-01-19|1,870.5    |Douglas Evershed|
|44,325 |2015-01-20|832.8      |Lyndon Evershed |
|44,326 |2015-01-20|1,909.75   |Garth Evershed  |
|44,327 |2015-01-20|497.5      |Lyndon Evershed |
|44,328 |2015-01-20|1,172      |Lyndon Evershed |
|44,329 |2015-01-20|688.35     |Neville Hindley |
|44,330 |2015-01-21|1,524.85   |Lyndon Evershed |
|44,331 |2015-01-21|2,661      |Lyndon Evershed |
|44,332 |2015-01-21|289        |Douglas Evershed|
|44,333 |2015-01-21|1,353.5    |Garth Evershed  |
|44,334 |2015-01-21|714.5      |Lyndon Evershed |
|44,335 |2015-01-21|2,319      |Douglas Evershed|
|44,336 |2015-01-21|1,167      |Neville Hindley |
|44,337 |2015-01-22|881        |Neville Hindley |
|44,338 |2015-01-22|713        |Douglas Evershed|
|44,339 |2015-01-22|762        |Garth Evershed  |
|44,340 |2015-01-22|877        |Lyndon Evershed |
|44,341 |2015-01-22|717.5      |Lyndon Evershed |
|44,342 |2015-01-22|7,311      |Garth Evershed  |
|44,343 |2015-01-23|8,530      |Lyndon Evershed |
|44,344 |2015-01-23|2,042.75   |Garth Evershed  |
|44,345 |2015-01-23|463.22     |Lyndon Evershed |
|44,346 |2015-01-23|3,296.5    |Neville Hindley |
|44,347 |2015-01-26|511.25     |Garth Evershed  |
|44,348 |2015-01-26|990        |Neville Hindley |
|44,349 |2015-01-26|514        |Garth Evershed  |
|44,350 |2015-01-26|194        |Neville Hindley |
|44,351 |2015-01-26|2,000      |Lyndon Evershed |
|44,352 |2015-01-26|252.5      |Lyndon Evershed |
|44,353 |2015-01-26|13,545     |Neville Hindley |
|44,354 |2015-01-26|250        |Neville Hindley |
|44,355 |2015-01-27|278        |Lyndon Evershed |
|44,356 |2015-01-27|1,113.42   |Lyndon Evershed |
|44,357 |2015-01-27|20,423     |Lyndon Evershed |
|44,358 |2015-01-27|1,202.94   |Douglas Evershed|
|44,359 |2015-01-27|755        |Lyndon Evershed |
|44,360 |2015-01-27|2,622      |Lyndon Evershed |
|44,361 |2015-01-27|3,232.5    |Neville Hindley |
|44,362 |2015-01-27|2,561.25   |Garth Evershed  |
|44,363 |2015-01-28|395        |Lyndon Evershed |
|44,364 |2015-01-28|566.5      |Lyndon Evershed |
|44,365 |2015-01-28|723.66     |Neville Hindley |
|44,366 |2015-01-28|737.8      |Neville Hindley |
|44,367 |2015-01-28|378.5      |Lyndon Evershed |
|44,368 |2015-01-28|398.75     |Neville Hindley |
|44,369 |2015-01-28|897        |Lyndon Evershed |
|44,370 |2015-01-28|7,201      |Douglas Evershed|
|44,371 |2015-01-28|1,350      |Garth Evershed  |
|44,372 |2015-01-28|4,250      |Garth Evershed  |
|44,373 |2015-01-28|305        |Lyndon Evershed |
|44,374 |2015-01-29|1,955.5    |Neville Hindley |
|44,375 |2015-01-29|468.5      |Garth Evershed  |
|44,376 |2015-01-29|751.5      |Neville Hindley |
|44,377 |2015-01-29|4,448.75   |Neville Hindley |
|44,378 |2015-01-30|7,725.6    |Lyndon Evershed |
|44,379 |2015-01-30|2,502      |Douglas Evershed|
|44,380 |2015-01-30|3,212      |Lyndon Evershed |
|44,381 |2015-01-30|4,280      |Neville Hindley |
|44,382 |2015-01-30|5,691.6    |Lyndon Evershed |
|44,383 |2015-01-30|1,495.7    |Neville Hindley |
|44,384 |2015-02-02|2,737      |Lyndon Evershed |
|44,385 |2015-02-02|5,995      |Lyndon Evershed |
|44,386 |2015-02-02|3,927      |Lyndon Evershed |
|44,387 |2015-02-02|27,370     |Lyndon Evershed |
|44,388 |2015-02-02|422.9      |Lyndon Evershed |
|44,389 |2015-02-03|2,283.25   |Lyndon Evershed |
|44,390 |2015-02-03|3,743      |Lyndon Evershed |
|44,391 |2015-02-03|237        |Lyndon Evershed |
|44,392 |2015-02-03|1,052      |Lyndon Evershed |
|44,393 |2015-02-03|1,020      |Douglas Evershed|
|44,394 |2015-02-03|1,385.95   |Lyndon Evershed |
|44,395 |2015-02-03|4,283      |Lyndon Evershed |
|44,396 |2015-02-04|317.5      |Neville Hindley |
|44,397 |2015-02-04|875.25     |Garth Evershed  |
|44,398 |2015-02-04|1,964      |Neville Hindley |
|44,399 |2015-02-04|8,947      |Neville Hindley |
|44,400 |2015-02-04|885.5      |Douglas Evershed|
|44,401 |2015-02-04|2,732.5    |Lyndon Evershed |
|44,402 |2015-02-04|789.6      |Lyndon Evershed |
|44,403 |2015-02-04|479.5      |Garth Evershed  |
|44,404 |2015-02-05|955.85     |Garth Evershed  |
|44,405 |2015-02-05|1,144      |Garth Evershed  |
|44,406 |2015-02-05|1,040.75   |Garth Evershed  |
|44,407 |2015-02-05|3,057.5    |Garth Evershed  |
|44,408 |2015-02-06|340.65     |Neville Hindley |
|44,409 |2015-02-06|816.5      |Lyndon Evershed |
|44,410 |2015-02-06|875.85     |Neville Hindley |
|44,411 |2015-02-06|2,796.3    |Lyndon Evershed |
|44,412 |2015-02-06|3,144      |Lyndon Evershed |
|44,413 |2015-02-06|462.8      |Lyndon Evershed |
|44,414 |2015-02-06|570.08     |Lyndon Evershed |
|44,415 |2015-02-06|436        |Garth Evershed  |
|44,416 |2015-02-06|1,640      |Lyndon Evershed |
|44,417 |2015-02-06|2,977.5    |Neville Hindley |
|44,418 |2015-02-06|423.5      |Lyndon Evershed |
|44,419 |2015-02-09|258.8      |Garth Evershed  |
|44,420 |2015-02-09|375        |Garth Evershed  |
|44,421 |2015-02-09|288        |Garth Evershed  |
|44,422 |2015-02-09|1,889      |Lyndon Evershed |
|44,423 |2015-02-10|1,020      |Douglas Evershed|
|44,424 |2015-02-10|352        |Douglas Evershed|
|44,425 |2015-02-10|1,630      |Lyndon Evershed |
|44,426 |2015-02-10|443        |Neville Hindley |
|44,427 |2015-02-10|5,897.5    |Neville Hindley |
|44,428 |2015-02-10|2,497      |Lyndon Evershed |
|44,429 |2015-02-10|766.08     |Lyndon Evershed |
|44,430 |2015-02-10|6,816      |Lyndon Evershed |
|44,431 |2015-02-10|703        |Garth Evershed  |
|44,432 |2015-02-11|2,797.5    |Garth Evershed  |
|44,433 |2015-02-11|250        |Douglas Evershed|
|44,434 |2015-02-11|918.5      |Lyndon Evershed |
|44,435 |2015-02-11|392.85     |Garth Evershed  |
|44,436 |2015-02-11|1,040.75   |Garth Evershed  |
|44,437 |2015-02-11|267.25     |Garth Evershed  |
|44,438 |2015-02-12|1,683      |Lyndon Evershed |
|44,439 |2015-02-12|4,800      |Garth Evershed  |
|44,440 |2015-02-12|500        |Lyndon Evershed |
|44,441 |2015-02-12|8,467.42   |Lyndon Evershed |
|44,442 |2015-02-12|572        |Garth Evershed  |
|44,443 |2015-02-12|344.5      |Lyndon Evershed |
|44,444 |2015-02-13|915.5      |Garth Evershed  |
|44,445 |2015-02-13|1,166.25   |Lyndon Evershed |
|44,446 |2015-02-13|179.4      |Lyndon Evershed |
|44,447 |2015-02-13|3,070      |Garth Evershed  |
|44,448 |2015-02-13|314        |Lyndon Evershed |
|44,449 |2015-02-16|922        |Neville Hindley |
|44,450 |2015-02-16|616.1      |Neville Hindley |
|44,451 |2015-02-16|1,086.99   |Garth Evershed  |
|44,452 |2015-02-16|3,125      |Garth Evershed  |
|44,453 |2015-02-16|311.59     |Garth Evershed  |
|44,454 |2015-02-16|530.75     |Garth Evershed  |
|44,455 |2015-02-17|2,794.68   |Neville Hindley |
|44,456 |2015-02-17|8,720      |Garth Evershed  |
|44,457 |2015-02-17|1,289      |Lyndon Evershed |
|44,458 |2015-02-17|251.5      |Douglas Evershed|
|44,459 |2015-02-17|528.5      |Garth Evershed  |
|44,460 |2015-02-18|3,740.5    |Garth Evershed  |
|44,461 |2015-02-18|518        |Lyndon Evershed |
|44,462 |2015-02-18|997        |Lyndon Evershed |
|44,463 |2015-02-18|44.5       |Lyndon Evershed |
|44,464 |2015-02-18|400.75     |Lyndon Evershed |
|44,465 |2015-02-18|5,742.8    |Douglas Evershed|
|44,466 |2015-02-18|2,557      |Douglas Evershed|
|44,467 |2015-02-19|1,083      |Lyndon Evershed |
|44,468 |2015-02-19|1,073.5    |Garth Evershed  |
|44,469 |2015-02-19|169.5      |Lyndon Evershed |
|44,470 |2015-02-19|1,088.5    |Garth Evershed  |
|44,471 |2015-02-20|2,269.7    |Lyndon Evershed |
|44,472 |2015-02-20|250.25     |Garth Evershed  |
|44,473 |2015-02-20|1,354      |Lyndon Evershed |
|44,474 |2015-02-20|285        |Neville Hindley |
|44,475 |2015-02-20|1,577      |Neville Hindley |
|44,476 |2015-02-20|922.75     |Neville Hindley |
|44,477 |2015-02-20|9,681.97   |Neville Hindley |
|44,478 |2015-02-20|1,158      |Douglas Evershed|
|44,479 |2015-02-23|8,767.75   |Garth Evershed  |
|44,480 |2015-02-23|511        |Douglas Evershed|
|44,481 |2015-02-23|1,380      |Garth Evershed  |
|44,482 |2015-02-23|562        |Lyndon Evershed |
|44,483 |2015-02-23|527        |Douglas Evershed|
|44,484 |2015-02-23|792.6      |Lyndon Evershed |
|44,485 |2015-02-23|1,100      |Garth Evershed  |
|44,486 |2015-02-23|1,731.5    |Lyndon Evershed |
|44,487 |2015-02-23|1,259.58   |Lyndon Evershed |
|44,488 |2015-02-24|516.5      |Lyndon Evershed |
|44,489 |2015-02-24|811.25     |Lyndon Evershed |
|44,490 |2015-02-24|14,352.5   |Douglas Evershed|
|44,491 |2015-02-24|616.2      |Lyndon Evershed |
|44,492 |2015-02-24|2,037.2    |Garth Evershed  |
|44,493 |2015-02-25|219.5      |Garth Evershed  |
|44,494 |2015-02-25|724.56     |Douglas Evershed|
|44,495 |2015-02-25|2,020      |Garth Evershed  |
|44,496 |2015-02-25|2,132.27   |Lyndon Evershed |
|44,497 |2015-02-25|3,330      |Garth Evershed  |
|44,498 |2015-02-25|4,656.39   |Garth Evershed  |
|44,499 |2015-02-26|591.6      |Lyndon Evershed |
|44,500 |2015-02-26|450        |Garth Evershed  |
|44,501 |2015-02-27|25,611.65  |Lyndon Evershed |
|44,502 |2015-02-27|1,178.5    |Lyndon Evershed |
|44,503 |2015-02-27|782        |Lyndon Evershed |
|44,504 |2015-02-27|1,037.5    |Lyndon Evershed |
|44,505 |2015-02-27|3,626      |Garth Evershed  |
|44,506 |2015-02-27|1,233      |Lyndon Evershed |
|44,507 |2015-02-27|4,404.33   |Garth Evershed  |
|44,508 |2015-02-27|5,997      |Lyndon Evershed |
|44,509 |2015-02-27|5,739.42   |Douglas Evershed|
|44,510 |2015-03-02|1,688      |Garth Evershed  |
|44,511 |2015-03-02|373        |Lyndon Evershed |
|44,512 |2015-03-02|2,318.5    |Lyndon Evershed |
|44,513 |2015-03-02|1,899      |Lyndon Evershed |
|44,514 |2015-03-02|1,174      |Lyndon Evershed |
|44,515 |2015-03-02|402.98     |Garth Evershed  |
|44,516 |2015-03-02|1,746      |Lyndon Evershed |
|44,517 |2015-03-02|824.75     |Lyndon Evershed |
|44,518 |2015-03-03|217.5      |Lyndon Evershed |
|44,519 |2015-03-03|814        |Lyndon Evershed |
|44,520 |2015-03-03|436        |Douglas Evershed|
|44,521 |2015-03-03|1,066.5    |Lyndon Evershed |
|44,522 |2015-03-03|852.2      |Lyndon Evershed |
|44,523 |2015-03-03|374        |Lyndon Evershed |
|44,524 |2015-03-04|1,125      |Garth Evershed  |
|44,525 |2015-03-04|250.55     |Garth Evershed  |
|44,526 |2015-03-04|250        |Douglas Evershed|
|44,527 |2015-03-04|2,107      |Lyndon Evershed |
|44,528 |2015-03-05|2,457      |Douglas Evershed|
|44,529 |2015-03-05|430.35     |Garth Evershed  |
|44,530 |2015-03-05|515        |Lyndon Evershed |
|44,531 |2015-03-05|1,825      |Lyndon Evershed |
|44,532 |2015-03-05|1,854      |Lyndon Evershed |
|44,533 |2015-03-05|1,109      |Lyndon Evershed |
|44,534 |2015-03-05|915        |Garth Evershed  |
|44,535 |2015-03-05|624        |Lyndon Evershed |
|44,536 |2015-03-06|535.72     |Douglas Evershed|
|44,537 |2015-03-06|2,550      |Douglas Evershed|
|44,538 |2015-03-09|979.5      |Lyndon Evershed |
|44,539 |2015-03-09|1,556      |Lyndon Evershed |
|44,540 |2015-03-09|1,220.35   |Lyndon Evershed |
|44,541 |2015-03-09|280.5      |Garth Evershed  |
|44,542 |2015-03-09|525        |Garth Evershed  |
|44,543 |2015-03-09|298.9      |Lyndon Evershed |
|44,544 |2015-03-09|15,797     |Lyndon Evershed |
|44,545 |2015-03-09|8,516.82   |Garth Evershed  |
|44,546 |2015-03-09|2,341.72   |Garth Evershed  |
|44,547 |2015-03-09|8,805      |Garth Evershed  |
|44,548 |2015-03-10|693        |Lyndon Evershed |
|44,549 |2015-03-10|484        |Lyndon Evershed |
|44,550 |2015-03-10|1,576      |Lyndon Evershed |
|44,551 |2015-03-10|578        |Lyndon Evershed |
|44,552 |2015-03-10|5,177.8    |Lyndon Evershed |
|44,553 |2015-03-10|990        |Garth Evershed  |
|44,554 |2015-03-11|467.4      |Douglas Evershed|
|44,555 |2015-03-11|250        |Douglas Evershed|
|44,556 |2015-03-11|772.5      |Lyndon Evershed |
|44,557 |2015-03-11|422.84     |Lyndon Evershed |
|44,558 |2015-03-11|510.5      |Garth Evershed  |
|44,559 |2015-03-11|538        |Garth Evershed  |
|44,560 |2015-03-11|384.4      |Garth Evershed  |
|44,561 |2015-03-11|688.5      |Garth Evershed  |
|44,562 |2015-03-11|4,115.35   |Garth Evershed  |
|44,563 |2015-03-12|1,109.5    |Lyndon Evershed |
|44,564 |2015-03-12|886.5      |Garth Evershed  |
|44,565 |2015-03-12|505        |Garth Evershed  |
|44,566 |2015-03-12|262.5      |Garth Evershed  |
|44,567 |2015-03-12|1,106      |Lyndon Evershed |
|44,568 |2015-03-12|273        |Lyndon Evershed |
|44,569 |2015-03-12|1,044      |Garth Evershed  |
|44,570 |2015-03-12|987.66     |Garth Evershed  |
|44,571 |2015-03-12|2,172.25   |Garth Evershed  |
|44,572 |2015-03-12|283.5      |Garth Evershed  |
|44,573 |2015-03-12|826        |Lyndon Evershed |
|44,574 |2015-03-12|863        |Lyndon Evershed |
|44,575 |2015-03-13|515.4      |Garth Evershed  |
|44,576 |2015-03-13|427.76     |Garth Evershed  |
|44,577 |2015-03-13|769        |Lyndon Evershed |
|44,578 |2015-03-13|1,050      |Lyndon Evershed |
|44,579 |2015-03-13|39,280     |Garth Evershed  |
|44,580 |2015-03-13|1,147      |Lyndon Evershed |
|44,581 |2015-03-16|468.5      |Garth Evershed  |
|44,582 |2015-03-16|1,650      |Garth Evershed  |
|44,583 |2015-03-16|990        |Garth Evershed  |
|44,584 |2015-03-17|320.5      |Garth Evershed  |
|44,585 |2015-03-17|2,665      |Lyndon Evershed |
|44,586 |2015-03-17|250        |Douglas Evershed|
|44,587 |2015-03-17|640.33     |Douglas Evershed|
|44,588 |2015-03-17|1,615      |Douglas Evershed|
|44,589 |2015-03-18|460        |Garth Evershed  |
|44,590 |2015-03-18|693        |Lyndon Evershed |
|44,591 |2015-03-18|14,609     |Lyndon Evershed |
|44,592 |2015-03-18|1,520      |Lyndon Evershed |
|44,593 |2015-03-18|2,447      |Douglas Evershed|
|44,594 |2015-03-18|250.2      |Garth Evershed  |
|44,595 |2015-03-18|516.5      |Garth Evershed  |
|44,596 |2015-03-18|1,600      |Garth Evershed  |
|44,597 |2015-03-19|1,290.45   |Garth Evershed  |
|44,598 |2015-03-19|705        |Lyndon Evershed |
|44,599 |2015-03-19|259.2      |Lyndon Evershed |
|44,600 |2015-03-19|311.6      |Lyndon Evershed |
|44,601 |2015-03-19|820.75     |Garth Evershed  |
|44,602 |2015-03-20|12,000     |Lyndon Evershed |
|44,603 |2015-03-20|1,210      |Lyndon Evershed |
|44,604 |2015-03-23|6,098      |Lyndon Evershed |
|44,605 |2015-03-23|2,029.3    |Lyndon Evershed |
|44,606 |2015-03-23|303.5      |Garth Evershed  |
|44,607 |2015-03-23|507        |Garth Evershed  |
|44,608 |2015-03-23|985        |Douglas Evershed|
|44,609 |2015-03-23|1,391.04   |Garth Evershed  |
|44,610 |2015-03-24|1,321.5    |Lyndon Evershed |
|44,611 |2015-03-24|791        |Lyndon Evershed |
|44,612 |2015-03-24|1,420.5    |Garth Evershed  |
|44,613 |2015-03-24|1,475      |Garth Evershed  |
|44,614 |2015-03-24|1,542      |Lyndon Evershed |
|44,615 |2015-03-24|1,601.92   |Garth Evershed  |
|44,616 |2015-03-24|581.5      |Garth Evershed  |
|44,617 |2015-03-25|1,393      |Lyndon Evershed |
|44,618 |2015-03-25|2,040      |Garth Evershed  |
|44,619 |2015-03-25|468.5      |Garth Evershed  |
|44,620 |2015-03-25|1,589      |Garth Evershed  |
|44,621 |2015-03-25|424.18     |Garth Evershed  |
|44,622 |2015-03-25|297.25     |Garth Evershed  |
|44,623 |2015-03-25|5,308.25   |Garth Evershed  |
|44,624 |2015-03-25|647.5      |Garth Evershed  |
|44,625 |2015-03-26|400        |Lyndon Evershed |
|44,626 |2015-03-26|374.9      |Garth Evershed  |
|44,627 |2015-03-26|565        |Garth Evershed  |
|44,628 |2015-03-26|910.6      |Lyndon Evershed |
|44,629 |2015-03-27|11,601.5   |Lyndon Evershed |
|44,630 |2015-03-27|5,963      |Garth Evershed  |
|44,631 |2015-03-30|369        |Lyndon Evershed |
|44,632 |2015-03-30|480.5      |Lyndon Evershed |
|44,633 |2015-03-30|2,661      |Lyndon Evershed |
|44,634 |2015-03-30|627.5      |Lyndon Evershed |
|44,635 |2015-03-30|1,310      |Garth Evershed  |
|44,636 |2015-03-31|729.5      |Lyndon Evershed |
|44,637 |2015-03-31|639.1      |Garth Evershed  |
|44,638 |2015-03-31|1,021.75   |Garth Evershed  |
|44,639 |2015-03-31|450        |Lyndon Evershed |
|44,640 |2015-03-31|2,115.5    |Lyndon Evershed |
|44,641 |2015-04-01|317        |Lyndon Evershed |
|44,642 |2015-04-01|589        |Garth Evershed  |
|44,643 |2015-04-01|279        |Garth Evershed  |
|44,644 |2015-04-02|250        |Garth Evershed  |
|44,645 |2015-04-02|751.8      |Garth Evershed  |
|44,646 |2015-04-02|2,503.57   |Garth Evershed  |
|44,647 |2015-04-02|395        |Garth Evershed  |
|44,648 |2015-04-02|340        |Lyndon Evershed |
|44,649 |2015-04-02|726.4      |Garth Evershed  |
|44,650 |2015-04-02|545.5      |Lyndon Evershed |
|44,651 |2015-04-02|612        |Lyndon Evershed |
|44,652 |2015-04-02|3,230      |Douglas Evershed|
|44,653 |2015-04-02|10,287.25  |Garth Evershed  |
|44,654 |2015-04-02|1,405.21   |Garth Evershed  |
|44,655 |2015-04-02|1,818.5    |Garth Evershed  |
|44,656 |2015-04-02|1,155.45   |Garth Evershed  |
|44,657 |2015-04-02|500        |Douglas Evershed|
|44,658 |2015-04-07|332.75     |Garth Evershed  |
|44,659 |2015-04-07|699.4      |Lyndon Evershed |
|44,660 |2015-04-07|184.25     |Garth Evershed  |
|44,661 |2015-04-07|267        |Lyndon Evershed |
|44,662 |2015-04-08|659.5      |Lyndon Evershed |
|44,663 |2015-04-08|716        |Lyndon Evershed |
|44,664 |2015-04-08|1,212.36   |Lyndon Evershed |
|44,665 |2015-04-08|6,144      |Lyndon Evershed |
|44,666 |2015-04-09|2,121      |Lyndon Evershed |
|44,667 |2015-04-09|919.65     |Lyndon Evershed |
|44,668 |2015-04-09|679        |Lyndon Evershed |
|44,669 |2015-04-10|2,695      |Garth Evershed  |
|44,670 |2015-04-10|452.75     |Garth Evershed  |
|44,671 |2015-04-10|512.13     |Garth Evershed  |
|44,672 |2015-04-10|7,995      |Lyndon Evershed |
|44,673 |2015-04-10|896.5      |Garth Evershed  |
|44,674 |2015-04-13|579        |Lyndon Evershed |
|44,675 |2015-04-13|502.5      |Garth Evershed  |
|44,676 |2015-04-13|800        |Lyndon Evershed |
|44,677 |2015-04-13|4,954      |Douglas Evershed|
|44,678 |2015-04-13|2,090.07   |Garth Evershed  |
|44,679 |2015-04-13|3,478.72   |Garth Evershed  |
|44,680 |2015-04-13|253.5      |Garth Evershed  |
|44,681 |2015-04-13|1,728.25   |Garth Evershed  |
|44,682 |2015-04-14|811        |Lyndon Evershed |
|44,683 |2015-04-14|1,255      |Garth Evershed  |
|44,684 |2015-04-14|1,428      |Garth Evershed  |
|44,685 |2015-04-14|269        |Garth Evershed  |
|44,686 |2015-04-14|389.8      |Garth Evershed  |
|44,687 |2015-04-14|1,567      |Lyndon Evershed |
|44,688 |2015-04-14|1,327.5    |Douglas Evershed|
|44,689 |2015-04-14|1,058      |Garth Evershed  |
|44,690 |2015-04-15|352.5      |Lyndon Evershed |
|44,691 |2015-04-15|525        |Lyndon Evershed |
|44,692 |2015-04-15|502.5      |Garth Evershed  |
|44,693 |2015-04-15|3,230      |Douglas Evershed|
